IDNumber,Age,Gender,Ethnicity,Region,q0014,q0015,q0016,q0017,q0018,q0019,q0020,q0021,q0022,q0024,q0026,q0027,q0028,q0029,q0030,q0031,q0032,q0033,q0034,q0035,q0038,q0039,q0041,q0042,q0043,q0045,q0046,q0047,q0048,q0050,q0052,q0053,q0054,q0057,q0058,q0059,q0060,q0061,q0062,q0063,q0064,q0065,q0066,q0067,q0068,q0069,q0070,q0071,q0074,q0076,q0077,q0078,q0079,q0080,q0081,q0083,q0084,q0086,q0088,q0090,q0091,q0093,q0094,q0095,q0096,q0097,q0099,q0100,q0101,q0104,q0105,q0106,q0108,q0110,q0111,q0112,q0113,q0114,q0115,q0117,age_range,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
250055,5,Female,Black,south,2,2,2,3,2,3,1,3,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,3,2,1,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,5 yr,71,23,11,16,13,10,10,11,12,54,61,47,62,59,45,44,53,51
250050,5,Female,Hispanic,south,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 yr,63,20,12,10,10,11,10,10,10,43,58,51,39,42,55,44,44,41
250059,5,Female,White,south,2,1,1,2,2,2,1,1,1,2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,3,1,1,1,1,2,2,2,2,1,2,5 yr,74,15,13,12,11,10,10,18,15,57,50,55,50,50,45,44,66,57
250061,5,Female,Black,south,2,3,3,3,3,3,2,3,3,3,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 yr,70,28,12,14,12,10,12,10,10,53,69,51,56,55,45,55,44,41
250063,5,Female,Hispanic,south,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5 yr,63,13,10,10,10,11,10,12,10,43,47,40,39,42,55,44,56,41
250064,5,Female,MultiRacial,south,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 yr,60,17,10,10,10,10,10,10,10,35,53,40,39,42,45,44,44,41
178068,5,Male,Black,south,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,5 yr,65,16,10,10,10,10,15,10,13,46,51,40,39,42,45,60,44,54
178069,5,Male,Black,south,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,5 yr,67,17,10,11,10,10,16,10,12,49,53,40,46,42,45,61,44,51
294009,5,Male,Black,midwest,3,2,3,1,1,1,3,3,3,1,2,1,1,2,2,3,2,3,1,3,2,3,1,1,2,3,3,2,3,2,3,1,2,1,2,1,2,1,1,2,1,2,3,2,2,1,1,1,2,4,2,2,3,2,2,1,1,2,1,2,3,2,1,1,1,1,1,2,3,1,1,2,1,2,1,1,2,1,1,2,5 yr,111,21,20,22,16,19,18,16,14,66,59,67,67,65,66,65,62,55
298029,5,Male,Black,south,2,1,3,3,1,1,1,1,2,2,4,2,2,1,3,4,4,4,3,3,4,4,3,3,4,3,2,2,3,3,3,3,2,2,2,3,2,3,3,3,4,3,3,4,4,4,4,4,2,3,1,1,1,2,1,4,4,3,3,2,1,2,1,4,4,3,2,2,2,4,2,3,4,2,2,2,3,4,3,4,5 yr,169,17,30,31,26,35,22,25,29,71,53,71,71,71,71,69,71,69
309004,5,Male,Hispanic,west,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,5 yr,63,12,11,10,11,10,11,10,13,43,44,47,39,50,45,53,44,54
294011,5,Female,Black,midwest,1,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,5 yr,64,13,11,12,11,10,10,10,12,45,47,47,50,50,45,44,44,51
309023,5,Female,Hispanic,west,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 yr,60,13,10,10,10,10,10,10,10,35,47,40,39,42,45,44,44,41
318108,5,Female,Black,midwest,1,1,1,1,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,3,2,2,3,2,2,1,2,2,2,1,1,2,2,3,2,2,3,2,2,2,3,2,2,2,2,2,3,2,2,2,1,2,1,1,2,3,2,2,2,2,2,2,2,3,1,3,2,2,2,2,1,1,1,1,5 yr,113,18,10,23,18,22,18,22,16,67,56,40,69,67,69,65,69,59
323003,5,Female,Black,south,1,2,2,2,2,2,1,3,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 yr,64,18,13,10,10,11,10,10,10,45,56,55,39,42,55,44,44,41
354013,5,Male,Black,midwest,2,2,2,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 yr,60,18,10,10,10,10,10,10,10,35,56,40,39,42,45,44,44,41
354016,5,Female,Black,midwest,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 yr,60,11,10,10,10,10,10,10,10,35,42,40,39,42,45,44,44,41
359003,5,Male,Hispanic,west,2,3,2,2,2,2,1,3,3,2,2,1,1,2,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,2,2,3,3,1,1,2,3,2,2,3,2,1,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,3,3,5 yr,94,22,14,15,14,13,21,17,23,64,60,58,59,62,61,67,64,67
